Date,Mine Days Work_days,Mine Tons per Day_tpd,Feed Tonnage_tons,Feed Grade_Au gpt,MCF_%,Mill Days Work_days,Mill Tons per Day_tpd,Milled Tonnage_tons,Milled Grade_Au gpt,Gold Recovered_Au oz,Gold Recovery_%,Gold Tails_Solid_Au gpt,Gold Tails_Solution_Au gpt,Gold Tails_Total_Au gpt
2024-01-27,1,,3120.21,4.954635999,0.843926034,1,,2513.266593,4.181346307,290.5746949,0.86,0.576779478,0.0065,0.585273351
2024-01-28,1,,2780.76,4.630592629,0.758772751,1,,2551.429427,3.513567508,241.3755075,0.8375,0.56148736,0.007403009,0.571051042
2024-01-29,1,,3279.3,4.746210628,0.753053567,0.958333333,,2450.740143,3.574150842,232.32574,0.825,0.617249696,0.006307164,0.625595209
2024-01-30,1,,2766.22,3.91271045,0.866531519,1,,2287.110261,3.39048693,211.1910942,0.8471,0.510864412,0.005683848,0.518398815
2024-01-31,1,,2597.43,3.128991724,1.115375274,1,,2079,3.49,192.48,0.8252,0.61,0.0005,0.61
2024-02-01,0,0,0,0,0,0,0,,,,,,,
2024-02-02,0,0,0,0,0,0,,,,,,,,
2024-02-03,0,0,0,0,0,0,,,,,,,,
2024-02-04,1,,897.14,3.522813831,0.743723661,0.427083333,,1104,2.62,78.65,0.8454,0.4015,0.0025,0.405097561
2024-02-05,1,,2538.9,5.44831289,0.824240223,0.916666667,,2184.807447,4.490718629,279.2133854,1,0,0,0
2024-02-06,1,,2865.24,3.930110687,1.020878908,1,,2467.051782,4.012167109,276.4763199,0.8688,0.508859786,0.01293192,0.526475693
2024-02-07,1,,3278.19,3.001008982,1.14962112,0.982638889,,2294.504051,3.450023305,214.9802705,0.8447,0.527362342,0.00638443,0.535825425
2024-02-08,1,,861.32,3.541424209,0.742593067,0.5,,1141.771478,2.629837064,78.98810467,0.8182,0.467833765,0.006835687,0.478087295
2024-02-09,1,,1644.15,2.388068789,1.325881377,0.715277778,,1506.6213,3.166295934,130.7694266,0.8526,0.460608148,0.004178836,0.466621596
2024-02-10,1,,2622.76,2.879508438,1.141737893,1,,2289.187101,3.287643898,211.447493,0.8739,0.404528261,0.007349614,0.414677728
2024-02-11,1,,2763.341,4.022360791,0.780840322,1,,2587.996,3.140821496,217.8966814,0.8338,0.515024928,0.00509292,0.522058008
2024-02-12,1,,1969.32,3.250436293,0.761439529,0.4375,,1170.629956,2.475010681,78.57601108,0.8435,0.376678434,0.007375111,0.387255325
2024-02-13,1,,2519.41,3.736924853,0.886179381,1,,2526.660244,3.311585755,237.494153,0.8828,0.374919385,0.008846193,0.388003368
2024-02-14,1,,2942.12,3.336401084,0.967195902,1,,2525.753203,3.226953456,224.4345601,0.8565,0.446594666,0.011984071,0.463144097
2024-02-15,1,,2316.84,2.72457948,1.252887801,1,,2586.177805,3.413592393,241.9226238,0.8523,0.496388014,0.00553535,0.50403207
2024-02-16,1,,2662.29,3.460296454,0.871032706,1,,2236.259244,3.014031384,182.0663602,0.8402,0.475914331,0.004139022,0.481721658
2024-02-17,1,,2661.32,3.19334456,0.959351902,1,,2510.330511,3.063541177,210.4877437,0.8513,0.447551228,0.005796335,0.455555691
2024-02-18,1,,2946.78,3.336369005,0.880023597,1,,2391.86594,2.936083452,195.4748935,0.8658,0.386658229,0.00528487,0.394154472
2024-02-19,1,,2708.04,2.907110862,0.976461815,1,,2413.2941,2.83868275,187.8947507,0.8531,0.412164364,0.003469725,0.41702002
2024-02-20,1,,2839.03,4.390261715,0.648069232,1,,2557.560087,2.845193539,196.8719445,0.8415,0.446566638,0.003178459,0.450955939
2024-02-21,1,,2544.6,3.54110088,0.990983181,1,,2429.876047,3.509171414,237.8627635,0.8677,0.460321501,0.002969091,0.464421674
2024-02-22,1,,2146.56,3.682655922,0.983314698,1,,2442.591641,3.621209696,246.4352332,0.8666,0.478538873,0.003339123,0.483150043
2024-02-23,1,,2707.74,4.177377299,0.742522554,1,,2524.101192,3.101796861,211.2459942,0.8392,0.491536038,0.005257857,0.49869608
2024-02-24,1,,3155.42,2.740385526,0.998265361,1,,2503.43288,2.735631946,182.0096584,0.8266,0.466979729,0.005287966,0.474282159
2024-02-25,1,,2709.57,2.920484247,0.872628444,1,,2206.788171,2.548497624,153.613968,0.8496,0.378061888,0.003805066,0.383390834
2024-02-26,1,,2377.11,3.868844227,0.752988672,1,,2137.961402,2.913195877,174.4405675,0.8711,0.365346602,0.00727918,0.375398803
2024-02-27,1,,2869.7,3.914605116,0.67581132,1,,2494.561322,2.645534452,182.3373496,0.8594,0.364045202,0.005801404,0.372056665
2024-02-28,1,,3303.58,3.497231337,0.973811451,1,,2587.81,3.405643923,252.8503485,0.8924,0.362053899,0.003274499,0.366575825
2024-02-29,1,,3099.55,3.770236905,0.92740932,1,,2541.927998,3.496552845,253.8334071,0.8883,0.382222848,0.005982306,0.390600442
2024-03-01,1,,2838.23,2.43,1.105083994,1,,2517.557267,2.685354105,185.7704506,0.8547,0.381613132,0.006153111,0.390228078
2024-03-02,1,,2511.54,3.1,0.961583937,1,,2143.803029,2.980910203,174.5370476,0.8495,0.436066814,0.008830002,0.448628559
2024-03-03,1,,2331.83,3.32,0.918644738,1,,1857.896641,3.049900529,158.8689406,0.872,0.381744996,0.005580453,0.390236916
2024-03-04,1,,2232.92,5.01,0.716211863,1,,1770.987589,3.588221435,179.9568608,0.8808,0.420651624,0.004617308,0.427675165
2024-03-05,1,,2020.53,5.15,0.809492323,1,,2105.806304,4.168885464,251.763012,0.892,0.443764844,0.004328236,0.450257197
2024-03-06,1,,2520.11,4.97,0.694539529,1,,2610.460716,3.451861458,246.2702514,0.8501,0.506466669,0.007398598,0.517564566
2024-03-07,1,,2838.71,4.53,0.744021095,1,,2585.817195,3.37041556,235.5754181,0.8407,0.527136745,0.00678754,0.536796839
2024-03-08,1,,2659.55,2.73,1.202804166,1,,2511.171837,3.283655373,220.0892154,0.8302,0.543007236,0.010032416,0.55761934
2024-03-09,1,,3206.58,2.78,1.00442128,1,,2651.210379,2.792291157,199.5977536,0.8386,0.441246155,0.006900435,0.450647968
2024-03-10,1,,2837.51,4.59,0.713615435,0.617916667,,1551.03,3.275494845,144.0895082,0.8822,0.38195561,0.003,0.386003335
2024-03-11,1,,1508.85,4.43,0.904057857,0.791666667,,2219.428101,4.004976307,255.0107731,0.8923,0.426565334,0.003418831,0.431205398
2024-03-12,1,,3051.7,4.06,1.014145791,1,,2704.628776,4.11743191,316.6791001,0.8845,0.469750356,0.004,0.475590753
2024-03-13,1,,1840.16,5.66,0.683329727,0.604166667,,1534.855705,3.867646254,163.1741669,0.855,0.554835806,0.003998731,0.560959061
2024-03-14,1,,2542.67,5.78,0.762387841,1,,2653.705435,4.406601719,337.3089634,0.8972,0.44630707,0.004637623,0.45307726
2024-03-15,1,,2877.15,4.7,0.806080106,1,,2729.567756,3.788576498,284.629786,0.8561,0.537558969,0.005238031,0.545212221
2024-03-16,1,,3192.33,4.49,1.009806282,1,,2546.715898,4.534030207,318.7891547,0.8587,0.628533874,0.008731531,0.640600838
2024-03-17,1,,3065.04,3.9,1.05915403,1,,2439.613955,4.130700717,268.1931591,0.8278,0.690442181,0.014992185,0.711411404
2024-03-18,1,,2464.62,3.57,1.074942595,1,,2382.635374,3.837545065,237.3916589,0.8075,0.72320966,0.011116561,0.738576778
2024-03-19,1,,3392.87,3.93,0.867361095,0.96875,,2558.65801,3.408729105,230.3755201,0.8216,0.592780776,0.010876792,0.608243475
2024-03-20,1,,2378.16,4.34,0.915308499,1,,2592.394791,3.972438887,292.0955308,0.8822,0.458710894,0.006550269,0.467882647
2024-03-21,1,,2638.74,5.32,0.841384699,1,,2483.881812,4.476166598,311.6255937,0.8718,0.561782027,0.008676286,0.573949267
2024-03-22,1,,3278.02,3.68,1.037344186,0.930416667,,2537.72691,3.817426606,268.2474781,0.8613,0.515327878,0.009964636,0.529667232
2024-03-23,1,,3020,3.71,1.206485404,1,,2683.771169,4.476060847,333.6239623,0.8638,0.600135561,0.006435501,0.609534136
2024-03-24,1,,2609.66,3.98,1.035691822,1,,2512.986757,4.12205345,279.8505746,0.8403,0.641758785,0.011340876,0.658313609
2024-03-25,1,,2738.51,4.53,0.898942769,1,,2455.847851,4.072210742,267.8622014,0.8331,0.661643012,0.012382451,0.679715567
2024-03-26,1,,2176.38,7.05,0.634176756,1,,2397.653465,4.470946133,297.6698519,0.8637,0.592006178,0.011790338,0.609431375
2024-03-27,1,,2855.79,4.82,0.977977981,1,,2541.258444,4.71385387,331.9104142,0.8618,0.625834693,0.017541515,0.651466751
2024-03-28,1,,3024.92,6.16,0.695756488,1,,2562.763544,4.285859968,301.1925052,0.8529,0.615418396,0.010394257,0.630375985
2024-03-29,1,,3372.84,4.51,0.816694261,0.947916667,,2490.754261,3.683291115,236.6722012,0.8024,0.709189745,0.01275792,0.727827413
2024-03-30,1,,2845.76,3.2,1.334960203,1,,2643.793035,4.27187265,299.8177263,0.8257,0.727486924,0.012205837,0.744599324
2024-03-31,1,,2639.56,4.05,0.805172935,1,,2523.638645,3.260950385,209.425884,0.7915,0.661407468,0.01296674,0.679805102
2024-04-01,1,,2226.09,1.9103733,1.551597937,1,,2410.640972,2.964131271,194.0357413,0.8446,0.44786546,0.00884758,0.460568629
2024-04-02,1,,2190.11,3.316346394,1.32358908,0.972222222,,1968.996884,4.389479873,247.737761,0.8915,0.465764514,0.006766915,0.476060044
2024-04-03,1,,1605.18,2.502481342,0.970914442,0.5625,,1003.624335,2.429695276,63.14868282,0.8055,0.465561155,0.004654538,0.472643232
2024-04-04,1,,2613.91,4.391394736,0.805227486,1,,2504.701146,3.536071744,253.0298114,0.8886,0.388187728,0.003994079,0.393935305
2024-04-05,1,,2942.82,3.548459296,0.839696321,1,,2612.661996,2.979628216,209.8354432,0.8384,0.476089907,0.003899605,0.481556625
2024-04-06,1,,2554.07,3.521203256,0.982002746,1,,2321.182968,3.457831268,224.228414,0.8689,0.447882147,0.003608586,0.453204502
2024-04-07,1,,2842.05,3.063550254,0.964255109,1,,2330.921072,2.954043985,186.5262662,0.8426,0.461207789,0.003175367,0.465062359
2024-04-08,1,,2525.98,3.14617978,1.038389548,1,,2174.942782,3.266960199,190.5435141,0.8576,0.461207789,0.003175367,0.465062359
2024-04-09,1,,2858.67,3.140830176,0.968881243,1,,2650.237486,3.043091444,216.7746955,0.8219,0.535459458,0.004757005,0.542028656
2024-04-10,1,,3050.3,3.776537291,0.860062496,1,,2722.146342,3.24805809,240.8525093,0.8473,0.490421699,0.003914443,0.496054678
2024-04-11,1,,3216.72,3.916855928,0.941505153,1,,2635,3.687740038,265.6386416,0.8503,0.548513852,0.002523719,0.552145545
2024-04-12,1,,3027.46,3.894355136,0.645856902,1,,2695.310954,2.515196144,179.6495174,0.8242,0.436538412,0.003841623,0.442066601
2024-04-13,1,,3255.55,3.630275007,0.761790787,1,,2552.16196,2.765510055,191.7292479,0.8449,0.423761977,0.003603867,0.428883008
2024-04-14,1,,2798.79,3.643916407,0.78958122,1,,2709.266054,2.877167961,215.3562848,0.8593,0.400124343,0.00337737,0.40478833
2024-04-15,1,,2727.3,2.417509478,1.219160234,0.895833333,,2292.231418,2.947331421,182.7565014,0.8414,0.457218841,0.007091541,0.467491561
2024-04-16,1,,2079.27,2.202945216,1.186449679,0.895833333,,2081.560939,2.613683646,142.7149663,0.8159,0.473487019,0.005293688,0.481180642
2024-04-17,1,,2713.35,2.216968176,1.360269041,0.899305556,,2215.142703,3.015673173,185.507439,0.8637,0.403822534,0.004791327,0.410906167
2024-04-18,1,,2302.53,4.799964734,0.811377635,1,,2414.835196,3.894584032,258.372505,0.8545,0.55774011,0.00622702,0.566700944
2024-04-19,1,,3241.94,4.497237025,0.783507113,0.975694444,,2546.18886,3.5236172,239.9629398,0.8319,0.581039649,0.008894246,0.592299961
2024-04-20,1,,2603.37,3.289907812,0.923107175,1,,2403.738595,3.036937508,198.3838454,0.8453,0.462438586,0.005726659,0.469922963
2024-04-21,1,,2683.57,4.051675604,0.864853653,1,,2380.337583,3.504106447,232.9180692,0.8686,0.4525654,0.005821888,0.46060236
2024-04-22,1,,2307.84,3.110103647,1.045443574,1,,2236.137931,3.251437873,199.2177062,0.8522,0.472097164,0.0060302,0.480424582
2024-04-23,1,,2625.22,2.48078881,1.060944939,1,,2205.238917,2.631980332,155.1626333,0.8315,0.438828672,0.003389592,0.443509538
2024-04-24,1,,2474.77,4.018484708,0.822409582,1,,2309.35295,3.304840328,211.4346798,0.8617,0.451414953,0.003915126,0.457134194
2024-04-25,1,,2368.33,4.448267049,0.702419576,0.961805556,,2068.697727,3.124549856,172.2237525,0.8287,0.528872015,0.004453905,0.535113316
2024-04-26,1,,2570.29,2.152848472,1.12305641,0.96875,,2120.947956,2.417770277,132.9122551,0.8062,0.461196653,0.005378931,0.4686247
2024-04-27,1,,2493.54,2.60384285,0.868365787,1,,2510.048388,2.261088045,152.1851251,0.834,0.368290829,0.004653977,0.375271795
2024-04-28,1,,3203.28,2.50630279,1.034976424,1,,2638.736487,2.593964298,186.0787926,0.8456,0.3900852,0.007206296,0.400603289
2024-04-29,1,,2825.03,3.639568182,0.622659768,1,,2548.210301,2.266212681,147.5266371,0.7946,0.451386073,0.009807941,0.465499939
2024-04-30,1,,2414.21,3.73990034,0.848074557,0.930416667,,2188.635169,3.171714324,193.6916265,0.8679,0.413841762,0.003746286,0.419091324
2024-05-01,1,,2640.22,3.148647082,0.896966744,1,,2417.499762,2.824231721,187.3566131,0.8535,0.407881975,0.00421708,0.413705562
2024-05-02,1,,2844.11,2.454687301,1.175329232,1,,2614.021762,2.885065741,206.7706861,0.8528,0.416544747,0.006023767,0.424760272
2024-05-03,1,,2512.74,3.624714347,0.723770912,1,,2315.074689,2.623462809,165.0262276,0.8451,0.400500651,0.004140601,0.406301828
2024-05-04,1,,2443.33,2.950120479,0.889273878,0.947916667,,2373.192667,2.62346508,161.3662005,0.8061,0.499174068,0.006479814,0.508569948
2024-05-05,1,,2771.82,2.669181589,1.007209106,1,,2561.801278,2.688424003,182.6143029,0.8247,0.461773677,0.006866468,0.471255942
2024-05-06,1,,3240.27,2.648830154,0.844923682,1,,2626.394169,2.238059328,153.8694045,0.8142,0.407497577,0.005871971,0.415835886
2024-05-07,1,,2761.79,2.79001114,0.973640541,1,,2607.661715,2.716467957,196.2907929,0.8619,0.366446187,0.006295652,0.375163238
2024-05-08,1,,2156.44,2.279655287,0.898481833,0.479166667,,1369.309226,2.04822886,74.01461217,0.8208,0.357370865,0.006785222,0.367006353
2024-05-09,1,,2044.23,3.113372198,0.83126494,0.909722222,,2510.173946,2.588037155,179.8347982,0.861,0.354980262,0.003513079,0.359708853
2024-05-10,1,,2710.92,2.832727451,0.858403693,0.979166667,,2548.797844,2.431623704,166.972334,0.838,0.388632206,0.003906034,0.394026253
2024-05-11,1,,2350.47,3.576923211,0.779744605,1,,2399.386425,2.789086578,185.5631581,0.8625,0.377114885,0.004704614,0.383611733
2024-05-12,1,,3486.45,2.716591039,0.933003165,1,,2716.28005,2.534588037,189.3580262,0.8555,0.357243933,0.006730069,0.3662927
2024-05-13,1,,2410.8,2.88428302,0.932710492,0.9375,,2129.107921,2.690201035,158.2188061,0.8592,0.372315615,0.004262228,0.37882988
2024-05-14,1,,2010.1,5.181499627,0.766870349,1,,1711.468189,3.973538427,200.3862553,0.9165,0.3276803,0.002823274,0.33180326
2024-05-15,1,,2231.29,6.10849159,0.654545306,1,,1980.127152,3.998284494,225.2958257,0.8851,0.452216058,0.005123698,0.459376042
2024-05-16,1,,2798.99,2.894451999,1.095776683,1,,2543.019777,3.17167301,220.3238059,0.8496,0.469183878,0.005367397,0.476907693
2024-05-17,1,,3105.55,4.511850493,0.788072435,1,,2615.77904,3.555665007,255.9264842,0.8559,0.499617463,0.00908833,0.512514465
2024-05-18,1,,2466.48,4.860508052,0.772457876,1,,2610.116894,3.754537725,274.506808,0.8713,0.476602763,0.004635277,0.483372927
2024-05-19,1,,3231.27,4.507434936,0.877958326,1,,2761.364012,3.957340033,312.3976476,0.8892,0.431379357,0.005192516,0.438549974
2024-05-20,1,,2581.87,5.206429895,1.322978192,1,,2608.497064,6.887993212,535.0346231,0.9262,0.499115096,0.006555918,0.508285284
2024-05-21,1,,2528.91,6.508103991,0.847338861,1,,2559.917698,5.51456942,404.4348015,0.8911,0.587854151,0.00948038,0.600607594
2024-05-22,1,,2795.86,4.597296185,1.069485521,1,,2548.163926,4.916741707,343.3992266,0.8525,0.700172964,0.018071171,0.72512839
2024-05-23,1,,2739.15,4.532577913,0.966393387,1,,2514.456398,4.38025332,303.4720551,0.857,0.611930936,0.01043654,0.626343301
2024-05-24,1,,2922.4,4.985957603,1.03285804,1,,2679.94,5.149786398,392.6268865,0.8849,0.579725665,0.011415283,0.592941706
2024-05-25,1,,3059.99,3.796132033,1.104423643,1,,2716.25,4.19253797,317.6999602,0.8677,0.537689046,0.012237412,0.554588329
2024-05-26,1,,2572.96,3.393600398,1.465499084,1,,2607.361485,4.973318275,371.5664349,0.8912,0.524716,0.011853013,0.540861681
2024-05-27,1,,2551.85,4.715305475,0.861088464,1,,2292.74,4.060295149,264.1588309,0.8826,0.46501177,0.008237424,0.476694655
2024-05-28,1,,3047.45,5.236660848,0.760745128,1,,2529.398453,3.983764228,280.6651501,0.8663,0.517774764,0.010300824,0.532481776
2024-05-29,1,,3015.44,5.985609364,0.742979821,1,,2618.471754,4.447186972,325.8125282,0.8702,0.562100837,0.010242074,0.577024937
2024-05-30,1,,2603.66,5.250506057,0.928872404,1,,2444.093211,4.877050183,342.0114708,0.8924,0.516142117,0.00582072,0.524616432
2024-05-31,1,,3366.27,5.065446236,0.70468732,1,,2655.862161,3.569555734,262.7952805,0.8622,0.486620912,0.003816353,0.491891114
2024-06-01,1,,2424.23,4.73,0.877832781,1,,2301.782971,4.152149056,271.5812092,0.8838,0.473356836,0.006312462,0.482330378
2024-06-02,1,,2923.35,5.4,0.788237635,1,,2604.948256,4.256483231,313.9019912,0.8805,0.499275566,0.00654263,0.508443107
2024-06-03,1,,2415.7,4.96,0.601183855,1,,2604.174841,2.981871922,209.6204938,0.8396,0.467252585,0.007839391,0.478226266
2024-06-04,1,,2534.24,3.74,0.800800315,0.972222222,,2388.478681,2.994993177,199.8913561,0.8691,0.386265329,0.003948136,0.391946793
2024-06-05,1,,1827.61,3.33,1.009487681,0.583333333,,1500.172515,3.361593978,138.295332,0.853,0.482975662,0.008184337,0.494277842
2024-06-06,1,,2909.93,3.44,0.947138599,1,,2680.646418,3.258156781,241.9986102,0.8618,0.446083481,0.003017535,0.450250553
2024-06-07,1,,2746.73,4.38,0.823333713,1,,2454.609952,3.606201661,255.1761583,0.8966,0.364003232,0.006236566,0.372746328
2024-06-08,1,,2009.75,3.31,0.967359232,1,,2406.822699,3.201959057,214.4179742,0.8654,0.425957311,0.003668961,0.431023971
2024-06-09,1,,2777.05,3.89,0.887451295,1,,2476.58399,3.452185539,239.5390024,0.8714,0.440000864,0.002679509,0.443807309
2024-06-10,1,,1529.69,3.85,0.752178436,1,,1634.503861,2.89588698,129.3602651,0.85,0.428582047,0.004103557,0.434248864
2024-06-11,1,,2849.05,4.07,0.836157468,1,,2571.407558,3.403160896,241.0625233,0.8568,0.482711888,0.003316386,0.487291659
2024-06-12,1,,2052.75,3.81,0.952175214,0.947916667,,2415.19264,3.627787564,243.2441153,0.8635,0.48889518,0.0044624,0.495224465
2024-06-13,1,,3146.51,4.11,0.764004063,1,,2615.604145,3.140056698,222.8067603,0.8438,0.483053421,0.005206999,0.490546419
2024-06-14,1,,2840.02,3.39,1.147532937,1,,2615.357974,3.890136655,279.2185803,0.8536,0.558689598,0.007506585,0.569491756
2024-06-15,1,,3265.27,6.46,0.73197018,1,,2722.716574,4.728527361,362.197763,0.875,0.579931176,0.007614356,0.59088842
2024-06-16,1,,3067.58,3.75,0.898671572,1,,2639.161432,3.370018396,231.1038034,0.8082,0.637127742,0.006975389,0.646374036
2024-06-17,1,,3078.95,3.19,1.252529253,1,,2556.506425,3.995568317,278.9737181,0.8495,0.592015349,0.006839422,0.601460265
2024-06-18,1,,2349.84,5.33,0.631870993,1,,2501.44507,3.367872392,235.3291352,0.8688,0.43333322,0.006087578,0.441739876
2024-06-19,1,,2331.51,3.44,1.231006803,1,,2511.424074,4.234663401,299.8448566,0.8769,0.50340344,0.012501058,0.521143016
2024-06-20,1,,3132.29,4.97,0.722832467,1,,2606.476675,3.592477359,261.7258962,0.8694,0.463330897,0.004276665,0.469260686
2024-06-21,1,,3012.35,5.37,0.766850551,1,,2680.248224,4.117987461,314.5077745,0.8863,0.46113621,0.004993399,0.46821634
2024-06-22,1,,2508,3.14,1.166187585,1,,2583.664017,3.661829018,255.1928386,0.839,0.580820254,0.006325534,0.589684031
2024-06-23,1,,3440.28,4.54,0.739609133,0.909722222,,2515.883857,3.357825464,226.7862725,0.835,0.545094327,0.006524532,0.554100321
2024-06-24,1,,3040.39,3.89,0.821090937,1,,2587.08281,3.194043744,223.3215454,0.8406,0.49917905,0.00720936,0.509134834
2024-06-25,1,,2768.75,4.96,0.706810359,1,,2634.243839,3.505779382,254.2364406,0.8563,0.497067322,0.005027699,0.503914857
2024-06-26,1,,3176.22,4.31,1.156028572,0.958333333,,2741.003854,4.982483147,387.3422467,0.8822,0.575122113,0.008799314,0.58712283
2024-06-27,1,,3002.27,4.81,0.715941379,1,,2664.738515,3.443678032,241.5751996,0.8188,0.618736393,0.00383,0.623951378
2024-06-28,1,,2832.44,5.98,0.850891632,1,,2708.866896,5.088331962,391.1409949,0.8826,0.592231842,0.003656037,0.597209142
2024-06-29,1,,3084.64,5.6,0.74725985,1,,2562.502383,4.184655163,285.579354,0.8283,0.706281573,0.008710325,0.718310117
2024-06-30,1,,2983.9,6.01,0.738629424,1,,2636.793862,4.439162837,326.0923212,0.8665,0.582692839,0.007168869,0.592592705
2024-07-01,1,,2217.75,4.449952988,0.84833777,0.979166667,,2516.330232,3.775063192,257.4481231,0.843,0.576470741,0.011547893,0.592834724
2024-07-02,1,,2917.81,3.284949149,0.97036653,1,,2705.888546,3.187604707,233.4113562,0.8417,0.491496004,0.009489526,0.504600588
2024-07-03,1,,1662.06,2.715499483,1.270170367,0.552083333,,1536.159155,3.449146976,139.8616689,0.821,0.605326271,0.008521279,0.617287136
2024-07-04,1,,3228.25,4.705164966,1.033914547,1,,2812.750964,4.864738505,389.7908327,0.886,0.539601621,0.010295879,0.554417642
2024-07-05,1,,2619.28,4.582761331,0.706434751,1,,2676.116654,3.237421862,228.6482261,0.8209,0.573001655,0.004819557,0.579929301
2024-07-06,1,,2903.66,4.054379989,0.910079975,0.989583333,,2610.832351,3.68981004,263.6653867,0.9983,0.53940326,0.006376375,0.006376375
2024-07-07,1,,1974.74,5.632019736,0.533283438,0.84375,,2252.759022,3.003462845,175.8456699,0.8084,0.56975254,0.004131671,0.575588518
2024-07-08,1,,3269.84,4.443316054,0.752890834,1,,2804.450191,3.34533193,252.0924832,0.8358,0.542812801,0.004794127,0.549433262
2024-07-09,1,,2867.06,3.613771199,0.951956564,1,,2721.532883,3.440153214,261.0915027,0.8674,0.444909581,0.008193712,0.456224707
2024-07-10,1,,3211.21,4.703656501,0.801643785,1,,2604.80663,3.770657003,274.1455892,0.8682,0.491672935,0.003956535,0.497136721
2024-07-11,1,,2563.71,4.095058189,0.853035992,1,,2632.465676,3.493232025,252.678567,0.8546,0.500808415,0.00502423,0.507746637
2024-07-12,1,,2465.12,2.955686417,1.007228222,1,,2250.830859,2.977050774,177.9159924,0.8258,0.511420679,0.005117358,0.518487507
2024-07-13,1,,3012.33,3.018315837,0.995847477,0.98625,,2608.968699,3.00578221,213.2612115,0.8459,0.451557173,0.00852741,0.463333121
2024-07-14,1,,3048.82,3.575831707,0.982817018,0.930555556,,2458.380515,3.514388253,242.1149791,0.8716,0.443785784,0.005327401,0.451142671
2024-07-15,1,,3216.53,3.927516036,0.833975146,1,,2505.069647,3.27545076,223.0819085,0.8456,0.496840057,0.006355238,0.505616338
2024-07-16,1,,2602.06,3.692629916,0.984144671,0.822916667,,1945.074857,3.634082054,193.4171638,0.8511,0.534179069,0.005146726,0.541167284
2024-07-17,1,,1998.32,3.32081306,0.838129008,1,,1888.951607,2.783269756,139.2990725,0.8241,0.486494896,0.002136619,0.489569544
2024-07-18,1,,821.36,3.15547957,1.041481825,0.479166667,,1015.73833,3.286374621,93.81660054,0.8742,0.407822038,0.003750538,0.413563241
2024-07-19,1,,2393.63,3.5295397,1.017852559,0.899305556,,2307.733162,3.592551015,238.3315124,0.8941,0.374054725,0.004300705,0.380332064
2024-07-20,1,,2895.68,5.42377792,0.703165928,1,,2808.099283,3.813815834,302.6985668,0.8791,0.454802964,0.004319992,0.461019538
2024-07-21,1,,3284.09,3.807692541,0.735824195,1,,2618.496175,2.801792299,188.3094249,0.7984,0.552568116,0.008625805,0.56498086
2024-07-22,1,,2832.01,5.774668465,0.671507975,0.909722222,,2380.477361,3.87773593,265.2567238,0.8938,0.401237899,0.00718088,0.411871207
2024-07-23,1,,2046.83,6.569278643,0.632809678,0.791666667,,2093.142413,4.157103105,244.0545912,0.8724,0.514254531,0.011304097,0.530521401
2024-07-24,1,,3593.89,4.017642047,0.833111415,1,,2806.458693,3.347143452,256.0791688,0.8479,0.490917564,0.012265184,0.509061977
2024-07-25,1,,2964.7,2.712907612,0.90082612,1,,2772.719533,2.443858039,174.7718542,0.8022,0.469985563,0.010204533,0.483322073
2024-07-26,1,,2819.94,3.584069881,0.963128888,1,,2805.948231,3.451921241,267.1523351,0.8579,0.477570989,0.009161154,0.490579131
2024-07-27,1,,3137.31,4.169090686,0.535494139,1,,2793.629581,2.232523627,166.0617423,0.8282,0.37871212,0.003423113,0.383638063
2024-07-28,0.90625,,2551.62,4.87900377,0.784233306,0.90625,,2246.051299,3.826277255,247.8476195,0.897,0.384385558,0.007003392,0.394063379
2024-07-29,0.90625,,2511.17,3.878861288,0.940691579,1,,2548.69141,3.648812148,263.9447847,0.8828,0.414314393,0.009305748,0.427705592
2024-07-30,1,,3206.16,2.330324621,1.211906265,0.993055556,,2705.881955,2.824135008,208.1006262,0.847,0.408223457,0.01679912,0.432065459
2024-07-31,1,,3598.16,2.927984263,0.914239839,1,,2809.66969,2.676879862,191.0849407,0.7902,0.557136228,0.003187866,0.561538519
2024-08-01,1,,2804.68,4.489084352,0.828252074,1,,2635.951712,3.718093426,277.296328,0.88,0.441308924,0.003499696,0.446073571
2024-08-02,1,,3514.17,4.540765302,0.931358086,1,,2744.592954,4.22907848,325.5720099,0.8724,0.533148184,0.004658505,0.539486188
2024-08-03,1,,2976.3,6.031574,0.885060307,1,,2807.883047,5.338306735,420.5041213,0.8726,0.664571393,0.011242856,0.680295801
2024-08-04,1,,3499.31,6.605054989,0.801354999,0.951388889,,2658.188877,5.292993837,379.2616908,0.8384,0.841954777,0.009756319,0.855248234
2024-08-05,1,,2973.61,6.10072223,0.823461816,1,,2671.586731,5.023711808,351.49391,0.8146,0.923538893,0.00584881,0.931502971
2024-08-06,1,,3509.14,4.926148849,1.027794506,0.965277778,,2668.016537,5.063068721,366.9595165,0.8449,0.766191928,0.014254363,0.785087246
2024-08-07,1,,2926.68,4.715283431,1.00891882,1,,2586.418418,4.757338196,336.1674515,0.8498,0.700758507,0.010372173,0.714688231
2024-08-08,1,,3618.46,5.259423861,0.878944048,1,,2655.582319,4.622739301,309.6972684,0.7847,0.978035362,0.013662346,0.995410967
2024-08-09,1,,3168.51,4.28118685,0.963306361,0.96875,,2572.183697,4.124094526,276.127232,0.8096,0.773080809,0.008699026,0.785093751
